id,name,logo_path,parent_id,territory_id,official_name,code,gender,is_active,team_type
806,Aruba U23 Women's National Team,user://assets/textures/territory_logo/14.webp,278,14,Country of Aruba U23 Women's National Team,,1,1,1
807,Ascension Island U23 Women's National Team,user://assets/textures/territory_logo/15.webp,279,15,Ascension Island U23 Women's National Team,,1,1,1
808,Australia U23 Women's National Team,user://assets/textures/territory_logo/16.webp,280,16,Commonwealth of Australia U23 Women's National Team,,1,1,1
809,Austria U23 Women's National Team,user://assets/textures/territory_logo/17.webp,281,17,Republic of Austria U23 Women's National Team,,1,1,1
810,Azerbaijan U23 Women's National Team,user://assets/textures/territory_logo/18.webp,282,18,Republic of Azerbaijan U23 Women's National Team,,1,1,1
811,Bahamas U23 Women's National Team,user://assets/textures/territory_logo/19.webp,283,19,Commonwealth of the Bahamas U23 Women's National Team,,1,1,1
812,Bahrain U23 Women's National Team,user://assets/textures/territory_logo/20.webp,284,20,Kingdom of Bahrain U23 Women's National Team,,1,1,1
813,Bangladesh U23 Women's National Team,user://assets/textures/territory_logo/21.webp,285,21,People's Republic of Bangladesh U23 Women's National Team,,1,1,1
814,Barbados U23 Women's National Team,user://assets/textures/territory_logo/22.webp,286,22,Barbados U23 Women's National Team,,1,1,1
815,Belarus U23 Women's National Team,user://assets/textures/territory_logo/23.webp,287,23,Republic of Belarus U23 Women's National Team,,1,1,1
816,Belgium U23 Women's National Team,user://assets/textures/territory_logo/24.webp,288,24,Kingdom of Belgium U23 Women's National Team,,1,1,1
817,Belize U23 Women's National Team,user://assets/textures/territory_logo/25.webp,289,25,Belize U23 Women's National Team,,1,1,1
818,Benin U23 Women's National Team,user://assets/textures/territory_logo/26.webp,290,26,Republic of Benin U23 Women's National Team,,1,1,1
819,Bermuda U23 Women's National Team,user://assets/textures/territory_logo/27.webp,291,27,Bermuda U23 Women's National Team,,1,1,1
820,Bhutan U23 Women's National Team,user://assets/textures/territory_logo/28.webp,292,28,Kingdom of Bhutan U23 Women's National Team,,1,1,1
821,Bolivia U23 Women's National Team,user://assets/textures/territory_logo/29.webp,293,29,Plurinational State of Bolivia U23 Women's National Team,,1,1,1
822,Bonaire U23 Women's National Team,user://assets/textures/territory_logo/30.webp,294,30,Bonaire U23 Women's National Team,,1,1,1
823,Bosnia and Herzegovina U23 Women's National Team,user://assets/textures/territory_logo/31.webp,295,31,Bosnia and Herzegovina U23 Women's National Team,,1,1,1
824,Botswana U23 Women's National Team,user://assets/textures/territory_logo/32.webp,296,32,Republic of Botswana U23 Women's National Team,,1,1,1
825,Brazil U23 Women's National Team,user://assets/textures/territory_logo/33.webp,297,33,Federative Republic of Brazil U23 Women's National Team,,1,1,1
826,British Virgin Islands U23 Women's National Team,user://assets/textures/territory_logo/34.webp,298,34,Virgin Islands U23 Women's National Team,,1,1,1
827,Brunei U23 Women's National Team,user://assets/textures/territory_logo/35.webp,299,35,Brunei Darussalam U23 Women's National Team,,1,1,1
828,Bulgaria U23 Women's National Team,user://assets/textures/territory_logo/36.webp,300,36,Republic of Bulgaria U23 Women's National Team,,1,1,1
829,Burkina Faso U23 Women's National Team,user://assets/textures/territory_logo/37.webp,301,37,Burkina Faso U23 Women's National Team,,1,1,1
830,Burundi U23 Women's National Team,user://assets/textures/territory_logo/38.webp,302,38,Republic of Burundi U23 Women's National Team,,1,1,1
831,Cambodia U23 Women's National Team,user://assets/textures/territory_logo/39.webp,303,39,Kingdom of Cambodia U23 Women's National Team,,1,1,1
832,Cameroon U23 Women's National Team,user://assets/textures/territory_logo/40.webp,304,40,Republic of Cameroon U23 Women's National Team,,1,1,1
833,Canada U23 Women's National Team,user://assets/textures/territory_logo/41.webp,305,41,Canada U23 Women's National Team,,1,1,1
834,Cape Verde U23 Women's National Team,user://assets/textures/territory_logo/42.webp,306,42,Republic of Cabo Verde U23 Women's National Team,,1,1,1
835,Cayman Islands U23 Women's National Team,user://assets/textures/territory_logo/43.webp,307,43,Cayman Islands U23 Women's National Team,,1,1,1
836,Central African Republic U23 Women's National Team,user://assets/textures/territory_logo/44.webp,308,44,Central African Republic U23 Women's National Team,,1,1,1
837,Chad U23 Women's National Team,user://assets/textures/territory_logo/45.webp,309,45,Republic of Chad U23 Women's National Team,,1,1,1
838,Chile U23 Women's National Team,user://assets/textures/territory_logo/46.webp,310,46,Republic of Chile U23 Women's National Team,,1,1,1
839,China U23 Women's National Team,user://assets/textures/territory_logo/47.webp,311,47,People's Republic of China U23 Women's National Team,,1,1,1
840,Christmas Island U23 Women's National Team,user://assets/textures/territory_logo/48.webp,312,48,Territory of Christmas Island U23 Women's National Team,,1,1,1
841,Cocos Islands U23 Women's National Team,user://assets/textures/territory_logo/49.webp,313,49,Territory of Cocos (Keeling) Islands U23 Women's National Team,,1,1,1
842,Colombia U23 Women's National Team,user://assets/textures/territory_logo/50.webp,314,50,Republic of Colombia U23 Women's National Team,,1,1,1
843,Comoros U23 Women's National Team,user://assets/textures/territory_logo/51.webp,315,51,Union of the Comoros U23 Women's National Team,,1,1,1
844,Congo U23 Women's National Team,user://assets/textures/territory_logo/52.webp,316,52,Republic of the Congo U23 Women's National Team,,1,1,1
845,Cook Islands U23 Women's National Team,user://assets/textures/territory_logo/53.webp,317,53,Cook Islands U23 Women's National Team,,1,1,1
846,Costa Rica U23 Women's National Team,user://assets/textures/territory_logo/54.webp,318,54,Republic of Costa Rica U23 Women's National Team,,1,1,1
847,Croatia U23 Women's National Team,user://assets/textures/territory_logo/55.webp,319,55,Republic of Croatia U23 Women's National Team,,1,1,1
848,Cuba U23 Women's National Team,user://assets/textures/territory_logo/56.webp,320,56,Republic of Cuba U23 Women's National Team,,1,1,1
849,Curaçao U23 Women's National Team,user://assets/textures/territory_logo/57.webp,321,57,Country of Curaçao U23 Women's National Team,,1,1,1
850,Cyprus U23 Women's National Team,user://assets/textures/territory_logo/58.webp,322,58,Republic of Cyprus U23 Women's National Team,,1,1,1
851,Czechia U23 Women's National Team,user://assets/textures/territory_logo/59.webp,323,59,Czech Republic U23 Women's National Team,,1,1,1
852,Denmark U23 Women's National Team,user://assets/textures/territory_logo/60.webp,324,60,Kingdom of Denmark U23 Women's National Team,,1,1,1
853,Djibouti U23 Women's National Team,user://assets/textures/territory_logo/61.webp,325,61,Republic of Djibouti U23 Women's National Team,,1,1,1
854,Dominica U23 Women's National Team,user://assets/textures/territory_logo/62.webp,326,62,Commonwealth of Dominica U23 Women's National Team,,1,1,1
855,Dominican Republic U23 Women's National Team,user://assets/textures/territory_logo/63.webp,327,63,Dominican Republic U23 Women's National Team,,1,1,1
856,DR Congo U23 Women's National Team,user://assets/textures/territory_logo/64.webp,328,64,Democratic Republic of the Congo U23 Women's National Team,,1,1,1
857,Timor-Leste U23 Women's National Team,user://assets/textures/territory_logo/65.webp,329,65,Democratic Republic of Timor-Leste U23 Women's National Team,,1,1,1
858,Easter Island U23 Women's National Team,user://assets/textures/territory_logo/66.webp,330,66,Easter Island U23 Women's National Team,,1,1,1
859,Ecuador U23 Women's National Team,user://assets/textures/territory_logo/67.webp,331,67,Republic of Ecuador U23 Women's National Team,,1,1,1
860,Egypt U23 Women's National Team,user://assets/textures/territory_logo/68.webp,332,68,Arab Republic of Egypt U23 Women's National Team,,1,1,1
861,El Salvador U23 Women's National Team,user://assets/textures/territory_logo/69.webp,333,69,Republic of El Salvador U23 Women's National Team,,1,1,1
862,England U23 Women's National Team,user://assets/textures/territory_logo/70.webp,334,70,England U23 Women's National Team,,1,1,1
863,Equatorial Guinea U23 Women's National Team,user://assets/textures/territory_logo/71.webp,335,71,Republic of Equatorial Guinea U23 Women's National Team,,1,1,1
864,Eritrea U23 Women's National Team,user://assets/textures/territory_logo/72.webp,336,72,State of Eritrea U23 Women's National Team,,1,1,1
865,Estonia U23 Women's National Team,user://assets/textures/territory_logo/73.webp,337,73,Republic of Estonia U23 Women's National Team,,1,1,1
866,Eswatini U23 Women's National Team,user://assets/textures/territory_logo/74.webp,338,74,Kingdom of Eswatini U23 Women's National Team,,1,1,1
867,Ethiopia U23 Women's National Team,user://assets/textures/territory_logo/75.webp,339,75,Federal Democratic Republic of Ethiopia U23 Women's National Team,,1,1,1
868,Falkland Islands U23 Women's National Team,user://assets/textures/territory_logo/76.webp,340,76,Falkland Islands U23 Women's National Team,,1,1,1
869,Faroe Islands U23 Women's National Team,user://assets/textures/territory_logo/77.webp,341,77,Faroe Islands U23 Women's National Team,,1,1,1
870,Federated States of Micronesia U23 Women's National Team,user://assets/textures/territory_logo/78.webp,342,78,Federated States of Micronesia U23 Women's National Team,,1,1,1
871,Fiji U23 Women's National Team,user://assets/textures/territory_logo/79.webp,343,79,Republic of Fiji U23 Women's National Team,,1,1,1
872,Finland U23 Women's National Team,user://assets/textures/territory_logo/80.webp,344,80,Republic of Finland U23 Women's National Team,,1,1,1
873,France U23 Women's National Team,user://assets/textures/territory_logo/81.webp,345,81,French Republic U23 Women's National Team,,1,1,1
874,French Guiana U23 Women's National Team,user://assets/textures/territory_logo/82.webp,346,82,French Guiana U23 Women's National Team,,1,1,1
875,French Polynesia U23 Women's National Team,user://assets/textures/territory_logo/83.webp,347,83,French Polynesia U23 Women's National Team,,1,1,1
876,Gabon U23 Women's National Team,user://assets/textures/territory_logo/84.webp,348,84,Gabonese Republic U23 Women's National Team,,1,1,1
877,The Gambia U23 Women's National Team,user://assets/textures/territory_logo/85.webp,349,85,Republic of the Gambia U23 Women's National Team,,1,1,1
878,Georgia U23 Women's National Team,user://assets/textures/territory_logo/86.webp,350,86,Georgia U23 Women's National Team,,1,1,1
879,Germany U23 Women's National Team,user://assets/textures/territory_logo/87.webp,351,87,Federal Republic of Germany U23 Women's National Team,,1,1,1
880,Ghana U23 Women's National Team,user://assets/textures/territory_logo/88.webp,352,88,Republic of Ghana U23 Women's National Team,,1,1,1
881,Gibraltar U23 Women's National Team,user://assets/textures/territory_logo/89.webp,353,89,Gibraltar U23 Women's National Team,,1,1,1
882,Gozo U23 Women's National Team,user://assets/textures/territory_logo/90.webp,354,90,Gozo U23 Women's National Team,,1,1,1
883,Greece U23 Women's National Team,user://assets/textures/territory_logo/91.webp,355,91,Hellenic Republic U23 Women's National Team,,1,1,1
884,Greenland U23 Women's National Team,user://assets/textures/territory_logo/92.webp,356,92,Greenland U23 Women's National Team,,1,1,1
885,Grenada U23 Women's National Team,user://assets/textures/territory_logo/93.webp,357,93,Grenada U23 Women's National Team,,1,1,1
886,Guadeloupe U23 Women's National Team,user://assets/textures/territory_logo/94.webp,358,94,Guadeloupe U23 Women's National Team,,1,1,1
887,Guam U23 Women's National Team,user://assets/textures/territory_logo/95.webp,359,95,Guam U23 Women's National Team,,1,1,1
888,Guatemala U23 Women's National Team,user://assets/textures/territory_logo/96.webp,360,96,Republic of Guatemala U23 Women's National Team,,1,1,1
889,Guernsey U23 Women's National Team,user://assets/textures/territory_logo/97.webp,361,97,Guernsey U23 Women's National Team,,1,1,1
890,Guinea U23 Women's National Team,user://assets/textures/territory_logo/98.webp,362,98,Republic of Guinea U23 Women's National Team,,1,1,1
891,Guinea-Bissau U23 Women's National Team,user://assets/textures/territory_logo/99.webp,363,99,Republic of Guinea-Bissau U23 Women's National Team,,1,1,1
892,Guyana U23 Women's National Team,user://assets/textures/territory_logo/100.webp,364,100,Co-operative Republic of Guyana U23 Women's National Team,,1,1,1
893,Haiti U23 Women's National Team,user://assets/textures/territory_logo/101.webp,365,101,Republic of Haiti U23 Women's National Team,,1,1,1
894,Hawaii U23 Women's National Team,user://assets/textures/territory_logo/102.webp,366,102,Hawaii U23 Women's National Team,,1,1,1
895,Honduras U23 Women's National Team,user://assets/textures/territory_logo/103.webp,367,103,Republic of Honduras U23 Women's National Team,,1,1,1
896,Hong Kong U23 Women's National Team,user://assets/textures/territory_logo/104.webp,368,104,Hong Kong U23 Women's National Team,,1,1,1
897,Hungary U23 Women's National Team,user://assets/textures/territory_logo/105.webp,369,105,Hungary U23 Women's National Team,,1,1,1
898,Iceland U23 Women's National Team,user://assets/textures/territory_logo/106.webp,370,106,Iceland U23 Women's National Team,,1,1,1
899,India U23 Women's National Team,user://assets/textures/territory_logo/107.webp,371,107,Republic of India U23 Women's National Team,,1,1,1
900,Indonesia U23 Women's National Team,user://assets/textures/territory_logo/108.webp,372,108,Republic of Indonesia U23 Women's National Team,,1,1,1
901,Iran U23 Women's National Team,user://assets/textures/territory_logo/109.webp,373,109,Islamic Republic of Iran U23 Women's National Team,,1,1,1
902,Iraq U23 Women's National Team,user://assets/textures/territory_logo/110.webp,374,110,Republic of Iraq U23 Women's National Team,,1,1,1
903,Ireland U23 Women's National Team,user://assets/textures/territory_logo/111.webp,375,111,Republic of Ireland U23 Women's National Team,,1,1,1
904,Isle of Man U23 Women's National Team,user://assets/textures/territory_logo/112.webp,376,112,Isle of Man U23 Women's National Team,,1,1,1
